date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:45:59	248558/248558	---M--	200	added ('OK')	image/jpeg	etag:%2261556a33-3caee%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-grid-3.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-grid-3.jpg	(from https://templates.envytheme.com/traip/default/single-destination.html)
10:45:59	141899/141899	---M--	200	added ('OK')	image/jpeg	etag:%2261556a33-22a4b%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-grid-4.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-grid-4.jpg	(from https://templates.envytheme.com/traip/default/single-destination.html)
10:45:59	147670/147670	---M--	200	added ('OK')	image/jpeg	etag:%2261556a33-240d6%22	https://templates.envytheme.com/traip/default/assets/images/destinations/destination-grid-5.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/destinations/destination-grid-5.jpg	(from https://templates.envytheme.com/traip/default/single-destination.html)
10:45:59	68810/68810	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4d-10cd2%22	https://templates.envytheme.com/traip/default/assets/images/tours/tour-1.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/tours/tour-1.jpg	(from https://templates.envytheme.com/traip/default/tour.html)
10:45:59	76863/76863	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4d-12c47%22	https://templates.envytheme.com/traip/default/assets/images/tours/tour-2.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/tours/tour-2.jpg	(from https://templates.envytheme.com/traip/default/tour.html)
10:46:00	64205/64205	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4d-fad5%22	https://templates.envytheme.com/traip/default/assets/images/tours/tour-3.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/tours/tour-3.jpg	(from https://templates.envytheme.com/traip/default/tour.html)
10:46:00	55644/55644	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4d-d964%22	https://templates.envytheme.com/traip/default/assets/images/tours/tour-4.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/tours/tour-4.jpg	(from https://templates.envytheme.com/traip/default/tour.html)
10:46:00	111821/111821	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4e-1b4d5%22	https://templates.envytheme.com/traip/default/assets/images/tours/tour-5.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/tours/tour-5.jpg	(from https://templates.envytheme.com/traip/default/tour.html)
10:46:00	42892/42892	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4e-a794%22	https://templates.envytheme.com/traip/default/assets/images/tours/tour-6.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/tours/tour-6.jpg	(from https://templates.envytheme.com/traip/default/tour.html)
10:46:01	118997/118997	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2d-1d0d5%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-3.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-3.jpg	(from https://templates.envytheme.com/traip/default/blogs-two-column.html)
10:46:01	72716/72716	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2d-11c0c%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-4.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-4.jpg	(from https://templates.envytheme.com/traip/default/blogs-two-column.html)
10:46:01	90710/90710	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2b-16256%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-1.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-1.jpg	(from https://templates.envytheme.com/traip/default/blogs-two-column.html)
10:46:02	100898/100898	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2c-18a22%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-2.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-2.jpg	(from https://templates.envytheme.com/traip/default/blogs-two-column.html)
10:46:02	47460/47460	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2d-b964%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-5.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-5.jpg	(from https://templates.envytheme.com/traip/default/blogs-two-column.html)
10:46:02	63764/63764	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2d-f914%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-6.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-6.jpg	(from https://templates.envytheme.com/traip/default/blogs-two-column.html)
10:46:02	71542/71542	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2d-11776%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-7.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-7.jpg	(from https://templates.envytheme.com/traip/default/blogs-two-column.html)
10:46:03	25396/25396	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2d-6334%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-8.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-8.jpg	(from https://templates.envytheme.com/traip/default/blogs-two-column.html)
10:46:03	82134/82134	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2d-140d6%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-9.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-9.jpg	(from https://templates.envytheme.com/traip/default/blogs-two-column.html)
10:46:03	155081/155081	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2c-25dc9%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-10.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-10.jpg	(from https://templates.envytheme.com/traip/default/blogs-two-column.html)
10:46:03	50583/50583	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2c-c597%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-11.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-11.jpg	(from https://templates.envytheme.com/traip/default/blogs-two-column.html)
10:46:04	112662/112662	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2c-1b816%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-12.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-12.jpg	(from https://templates.envytheme.com/traip/default/blogs-two-column.html)
10:46:04	57851/57851	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2c-e1fb%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-13.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-13.jpg	(from https://templates.envytheme.com/traip/default/blogs-two-column.html)
10:46:04	33436/33436	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2c-829c%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-14.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-14.jpg	(from https://templates.envytheme.com/traip/default/blogs-two-column.html)
10:46:04	61842/61842	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2c-f192%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-15.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-15.jpg	(from https://templates.envytheme.com/traip/default/blogs-two-column.html)
10:46:05	83487/83487	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2c-1461f%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-16.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-lg-16.jpg	(from https://templates.envytheme.com/traip/default/blogs-two-column.html)
10:46:05	227537/227537	---M--	200	added ('OK')	image/jpeg	etag:%2261556a2b-378d1%22	https://templates.envytheme.com/traip/default/assets/images/blogs/blog-details-lg-1.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/blogs/blog-details-lg-1.jpg	(from https://templates.envytheme.com/traip/default/single-blog.html)
10:46:05	10111/10111	---M--	200	added ('OK')	image/jpeg	etag:%2261556a4e-277f%22	https://templates.envytheme.com/traip/default/assets/images/users/user-2.jpg	C:/Users/duytu/OneDrive/Desktop/Project/Project_TrvelBooking/templates.envytheme.com/traip/default/assets/images/users/user-2.jpg	(from https://templates.envytheme.com/traip/default/single-blog.html)
